OBJECTID;CODE_VOIE;NOM_VOIE;TYPE_AMENAGEMENT;REALISATION;CIRCUL2R;CIRCVOIT;AFFECTATION;TOURNGAUCHE;SHAPE.LEN
57188;15482;Route de Meyrin;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;20.47551085705
57189;15482;Route de Meyrin;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;100.576601438926
57796;22071;Route de Sauverny;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;149.438632889892
57797;22071;Route de Sauverny;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;266.278033068785
57798;22071;Route de Sauverny;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;266.20150268273
57800;22071;Route de Sauverny;Piste; ;bidirectionnelle;dans le sens;mixité piétons;;163.92715424621198
57801;22071;Route de Sauverny;Piste; ;bidirectionnelle;dans le sens;mixité piétons;;267.87936493242603
57803;22071;Route de Sauverny;Piste; ;bidirectionnelle;dans le sens;mixité piétons;;35.28438797743289
57804;22071;Route de Sauverny;Piste; ;bidirectionnelle;dans le sens;mixité piétons;;55.5781418445822
57805;22071;Route de Sauverny;Piste;1987;bidirectionnelle;dans le sens;mixité piétons;;226.85985284870802
57806;22071;Route de Sauverny;Piste;1987;bidirectionnelle;dans le sens;mixité piétons;;30.8114021102578
57807;22071;Route de Sauverny;Piste;1987;bidirectionnelle;dans le sens;mixité piétons;;271.999592455865
57808;22071;Route de Sauverny;Piste;1987;bidirectionnelle;dans le sens;mixité piétons;;69.21214673952079
57809;22071;Route de Sauverny;Piste;1989;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;283.57088470007903
57812;22101;Rue des Savoises;Contresens;1996;unidirectionnelle; ;vélos + cyclomoteurs;;91.562929097872
57813;22233;Chemin des Sellières;Bande;2018;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;101.883229150818
57816;22233;Chemin des Sellières;Bande;2018;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;13.9113658567374
57817;22233;Chemin des Sellières;Bande;2018;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;115.396192584263
57819;22233;Chemin des Sellières;Piste; ;bidirectionnelle;;mixité piétons;;137.48084501665502
57820;22233;Chemin des Sellières;Piste; ;bidirectionnelle;;mixité piétons;;88.7721832304397
57821;22233;Chemin des Sellières;Piste; ;bidirectionnelle;;mixité piétons;;113.34682849215
57822;22233;Chemin des Sellières;Piste; ;unidirectionnelle;;mixité piétons;;110.273167254723
57825;22250;Chemin des Semailles;Sas;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;4.81723987362058
57826;22314;Rue de la Servette;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;5.84760634789997
58099;23590;Avenue de Thônex;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;72.7432209900002
58100;23590;Avenue de Thônex;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;143.061748905848
58101;23590;Avenue de Thônex;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;111.46315635376301
58102;23590;Avenue de Thônex;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;111.777871380702
58108;23604;Route de Thonon;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;62.1894176029885
58109;23604;Route de Thonon;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;69.36962808030619
58110;23604;Route de Thonon;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;13.9389310924475
58111;23604;Route de Thonon;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;13.7930997241374
58112;23604;Route de Thonon;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;20.9036264796327
58118;23604;Route de Thonon;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;93.1161215621396
58119;23604;Route de Thonon;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;110.933269517418
58120;23604;Route de Thonon;Piste;1960;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;277.05902738903404
58121;23604;Route de Thonon;Piste;1960;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;105.408598925406
58122;23604;Route de Thonon;Piste;1960;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;736.3224155895861
58123;23604;Route de Thonon;Piste;1960;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;863.581294170621
58125;23604;Route de Thonon;Piste;1985;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;318.55401950737604
58126;23604;Route de Thonon;Piste;1985;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;320.05019759243004
58127;23604;Route de Thonon;Piste;1985;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;142.00476787770202
58128;23604;Route de Thonon;Piste;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;197.09790308101302
58129;23604;Route de Thonon;Piste;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;191.309004818762
58130;23604;Route de Thonon;Piste;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;120.328862206231
58131;23604;Route de Thonon;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;210.426521122358
58132;23604;Route de Thonon;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;143.469304261945
58133;23671;Rue du Tir;Bande;2012;unidirectionnelle;contresens;vélos + cyclomoteurs;;49.633222916284694
58134;23671;Rue du Tir;Sas;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;3.40231489530778
58135;23787;Rue de la Tour;Contresens;2005;unidirectionnelle;contresens;vélos + cyclomoteurs;;153.65477373001502
80986;;  ;Sas;;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;3.5009141663285597
80987;03514;Route du Pont-BUTIN;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.573519191242498
80988;03514;Route du Pont-BUTIN;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;60.3338871844543
80989;03514;Route du Pont-BUTIN;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;59.1659969915153
81303;21679;Route de Saint-Loup;Piste;~1998;bidirectionnelle;dans le sens;mixité piétons;;55.8357002563849
81304;;  ;Bande;2015;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;117.23249593039601
81305;;  ;Bande;2015;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;124.727371699159
81306;;  ;Piste;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;46.1111498092867
81308;;  ;Piste;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;39.6807522610144
56752;13153;Route des Jeunes;Sas;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;3.48035917686666
56759;13250;Rue du Jura;Bande;2001;unidirectionnelle;contresens;vélos + cyclomoteurs;;83.8315801456667
56761;13315;Route de Jussy;Bande;~2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;348.360703144169
56762;13315;Route de Jussy;Bande;~2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;235.264223399075
56763;13315;Route de Jussy;Bande;?;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;16.4316189098944
56764;13315;Route de Jussy;Bande;?;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;40.177159495414195
56765;13315;Route de Jussy;Bande;1988;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;33.0671107332957
56766;13315;Route de Jussy;Bande;1988;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;40.6096280515268
56768;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;13.496995962065
56770;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;18.782103183615998
56773;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;20.0301766426799
56774;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;14.337869437263002
56775;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.1018695064441
56776;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;19.7214603921718
56777;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;17.2191753577226
56778;13315;Route de Jussy;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;31.0708947408986
56779;13315;Route de Jussy;Bande;2001;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;32.7299290629008
56780;13315;Route de Jussy;Bande;2001;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;32.8348290328075
56781;13315;Route de Jussy;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;552.9305681452861
56782;13315;Route de Jussy;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;97.3600850209364
56785;13315;Route de Jussy;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;476.81871393968004
56786;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;481.25158884384604
56787;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;mixité piétons;;481.00370296072504
56789;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;mixité piétons;;297.487099918703
56801;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;mixité piétons;;356.61814664330603
56802;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;mixité piétons;;376.07118724103
56803;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;mixité piétons;;267.99783258605305
56808;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;105.918370727693
56811;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;167.536300595291
56812;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;204.55634966544403
56813;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;203.71442056253602
56814;13315;Route de Jussy;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;74.1746435757082
56825;13412;Rue du Lac;Contresens;2002;unidirectionnelle; ;vélos + cyclomoteurs;;61.3203112694655
56826;13412;Rue du Lac;Contresens;2002;unidirectionnelle; ;vélos + cyclomoteurs;;26.994510995925197
56829;13552;Rue  LAMARTINE;Contresens;1989;; ;vélos + cyclomoteurs;;47.414796086993
56878;13676;Rue  LECT;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;17.0014152484418
56879;13676;Rue  LECT;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;21.561595488275003
56880;13676;Rue  LECT;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;26.808841825039696
56881;13676;Rue  LECT;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;33.7294064989286
56882;13676;Rue  LECT;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;17.247167400246298
56883;13676;Rue  LECT;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;46.180763685668296
56886;13676;Rue  LECT;Piste;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;8.465158002069419
56887;13676;Rue  LECT;Piste;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.2600411353689
56889;13676;Rue  LECT;Piste;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;36.0598063606685
56890;13676;Rue  LECT;Piste;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;220.6153566488
56891;13676;Rue  LECT;Piste;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;13.1445841924129
56892;13676;Rue  LECT;Piste;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;4.00715609878128
56893;13676;Rue  LECT;Dérogation 2R;2014;unidirectionnelle;;vélos seuls;;3.18521584825895
56894;13676;Rue  LECT;Dérogation 2R;2014;bidirectionnelle;;vélos seuls;;2.4805039810490097
57488;18597;Rond-point de Plainpalais;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;45.170387962106396
57493;18678;Rue Philippe- PLANTAMOUR;Contresens;2000;; ;vélos + cyclomoteurs;;110.12327060080702
57494;18678;Rue Philippe- PLANTAMOUR;Contresens;2009;unidirectionnelle; ;vélos + cyclomoteurs;;70.4511007720958
57495;18686;Rue des Plantaporrêts;Bande;1994;unidirectionnelle;contresens;vélos + cyclomoteurs;;116.39428331326901
57496;18686;Rue des Plantaporrêts;Piste;1994;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;16.4406721273797
57497;18686;Rue des Plantaporrêts;Piste;2011;unidirectionnelle;contresens;vélos + cyclomoteurs;;17.0888252255506
57500;18805;Chemin du Point-du-Jour;Contresens;1992;; ;vélos + cyclomoteurs;;78.81257556515449
57502;18805;Chemin du Point-du-Jour;Piste;2018;bidirectionnelle; ;mixité piétons;;41.7691506297561
57503;18872;Chemin du Pommier;Bande;2002;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;96.2272210122104
57504;18872;Chemin du Pommier;Piste;2019;unidirectionnelle;dans le sens;mixité piétons;;117.06671741057201
57505;18872;Chemin du Pommier;Bande;2002;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;73.58203319862679
57506;18872;Chemin du Pommier;Piste;2019;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;72.3011885725589
57507;18945;Chemin de Pont-Céard;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;147.760086626937
57509;18953;Boulevard du Pont-d'Arve;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;8.980256121069148
57510;18953;Boulevard du Pont-d'Arve;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;2.90241278938748
57511;18953;Boulevard du Pont-d'Arve;Piste;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;89.3970807455547
57512;18953;Boulevard du Pont-d'Arve;Piste;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;62.3345318193836
57513;18953;Boulevard du Pont-d'Arve;Piste;2010;unidirectionnelle;dans le sens;;;167.52939360053202
57515;18996;Chemin du Pont-du-Centenaire;Piste;~1998;bidirectionnelle;dans le sens;mixité piétons;;198.619954960328
57516;18996;Chemin du Pont-du-Centenaire;Piste;~1998;bidirectionnelle;dans le sens;mixité piétons;;229.66935669949999
57517;18996;Chemin du Pont-du-Centenaire;Piste;2010;bidirectionnelle; ;vélos + cyclomoteurs;;3.0012830589599497
56830;13552;Rue  LAMARTINE;Contresens;1989;; ;vélos + cyclomoteurs;;131.093351779956
56831;13552;Rue  LAMARTINE;Contresens;1989;unidirectionnelle; ;vélos + cyclomoteurs;;2.63400835230263
56832;13552;Rue  LAMARTINE;Contresens;1989;unidirectionnelle; ;vélos + cyclomoteurs;;229.995928389657
56833;13552;Rue  LAMARTINE;Piste;1989;unidirectionnelle;contresens;vélos + cyclomoteurs;;18.112979219221398
56834;13552;Rue  LAMARTINE;Piste;1989;unidirectionnelle;contresens;vélos + cyclomoteurs;;26.1254539610244
56835;13552;Rue  LAMARTINE;Bande;1989;unidirectionnelle;dans le sens;vélos + cyclomoteurs;OUI;11.465971393650001
56837;13617;Rue de Lausanne;Bande;1983;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;134.441040724749
56838;13617;Rue de Lausanne;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;268.522784987376
56841;13617;Rue de Lausanne;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;209.620702903885
56842;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;9.37852603902492
56844;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.5022127725922
56846;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;76.33903771120069
56847;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;81.7081145213227
56848;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;96.9041788132257
56849;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;94.2053351682355
56850;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;61.845257834421595
56851;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;132.07296371611702
56852;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;59.4198092946432
56853;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;69.9979397503996
56855;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;79.0249584405081
56856;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;154.56573770796
56857;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;52.778355850576794
56858;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;29.420878640856397
56859;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;76.18477952035919
56860;13617;Rue de Lausanne;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;26.004046855891
56863;13617;Rue de Lausanne;Piste;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;105.17311673611401
56864;13617;Rue de Lausanne;Sas;2007;unidirectionnelle; ;vélos + cyclomoteurs;NON;2.41006223986021
56867;13617;Rue de Lausanne;Dérogation 2R;2008;unidirectionnelle; ;vélos + cyclomoteurs;OUI;1.85714835164022
56869;13617;Rue de Lausanne;Sas;2008;unidirectionnelle; ;vélos + cyclomoteurs;NON;2.44200737099625
56870;13994;Rue  De-LIVRON;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;31.964333248169
56871;13676;Rue  LECT;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;39.2914558142098
56872;13676;Rue  LECT;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;122.08924314472901
56873;13676;Rue  LECT;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;101.771982075994
56874;13676;Rue  LECT;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;96.9676114280606
56876;13676;Rue  LECT;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;50.812566291663494
56877;13676;Rue  LECT;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;20.8669235873427
81310;02534;Route du Bois-des-Frères;Piste; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;51.653480037650894
81311;02534;Route du Bois-des-Frères;Piste;2016;unidirectionnelle;dans le sens;mixité piétons;;18.1583504597643
81622;;  ;Sas;2016;unidirectionnelle;dans le sens;;NON;3.4894125580103
81624;05304;Avenue de Châtelaine;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;35.5624309544132
81625;;  ;Bande;2016;unidirectionnelle;dans le sens;;;180.273688849964
81946;02534;Route du Bois-des-Frères;Piste;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;24.6817766783512
81948;02534;Route du Bois-des-Frères;Piste;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.69054763313637
81949;02534;Route du Bois-des-Frères;Piste;2016;unidirectionnelle;dans le sens;mixité piétons;;25.6762827921721
81951;02534;Route du Bois-des-Frères;Piste;2016;unidirectionnelle;dans le sens;mixité piétons;;4.33609271118596
81952;;  ;Piste;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;195.17145993642302
81954;;  ;Piste;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;125.387231923868
81955;;  ;Piste;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;33.373304436712594
82262;07056;Chemin des Corbillettes;Bande;2009;unidirectionnelle;dans le sens;;;128.820994710351
82263;07056;Chemin des Corbillettes;Bande;2009;unidirectionnelle;dans le sens;;;83.94364397179659
82582;;  ;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;219.157082679914
82583;;  ;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;219.48304506455702
82584;;  ;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;35.88590473619
82585;;  ;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;32.7531981379181
82902;;  ;Dérogation 2R;2015;bidirectionnelle;;au statut de la rue : vélos seuls;;248.01235428992402
82907;;  ;Bande;~2013;unidirectionnelle;dans le sens;;;70.031030979131
82908;;  ;Bande;~2013;unidirectionnelle;dans le sens;;;33.8405333882313
82910;06483;Route de Collex;Piste;2010;unidirectionnelle;dans le sens;mixité piétons;;45.408468373201
82911;06483;Route de Collex;Piste;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;36.8394679657565
82912;06483;Route de Collex;Piste;2010;bidirectionnelle;dans le sens;mixité piétons;;177.822896423764
83222;;  ;Piste;2016;unidirectionnelle;dans le sens;mixité piétons;;45.7451003238247
83223;;  ;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;11.795131304063199
83224;;  ;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;9.91464573245056
