,date cas,canton,age,genre_num,genre,nouveaux cas,name_fr
470,2020-04-06,TI,40 - 49,2,femme,7,Tessin
471,2020-04-06,TI,50 - 59,1,homme,8,Tessin
472,2020-04-06,TI,50 - 59,2,femme,12,Tessin
473,2020-04-06,TI,60 - 69,1,homme,3,Tessin
474,2020-04-06,TI,60 - 69,2,femme,4,Tessin
475,2020-04-06,TI,70 - 79,1,homme,6,Tessin
476,2020-04-06,TI,70 - 79,2,femme,7,Tessin
477,2020-04-06,TI,80+,1,homme,6,Tessin
478,2020-04-06,TI,80+,2,femme,12,Tessin
479,2020-04-07,TI,10 - 19,1,homme,1,Tessin
480,2020-04-07,TI,10 - 19,2,femme,3,Tessin
481,2020-04-07,TI,20 - 29,1,homme,1,Tessin
482,2020-04-07,TI,20 - 29,2,femme,3,Tessin
483,2020-04-07,TI,30 - 39,1,homme,5,Tessin
484,2020-04-07,TI,30 - 39,2,femme,5,Tessin
485,2020-04-07,TI,40 - 49,1,homme,2,Tessin
486,2020-04-07,TI,40 - 49,2,femme,7,Tessin
487,2020-04-07,TI,50 - 59,1,homme,3,Tessin
488,2020-04-07,TI,50 - 59,2,femme,5,Tessin
489,2020-04-07,TI,60 - 69,1,homme,1,Tessin
490,2020-04-07,TI,60 - 69,2,femme,3,Tessin
491,2020-04-07,TI,70 - 79,1,homme,1,Tessin
492,2020-04-07,TI,70 - 79,2,femme,2,Tessin
493,2020-04-07,TI,80+,1,homme,3,Tessin
494,2020-04-07,TI,80+,2,femme,12,Tessin
495,2020-04-08,TI,20 - 29,1,homme,2,Tessin
496,2020-04-08,TI,20 - 29,2,femme,4,Tessin
497,2020-04-08,TI,30 - 39,1,homme,2,Tessin
498,2020-04-08,TI,30 - 39,2,femme,6,Tessin
499,2020-04-08,TI,40 - 49,1,homme,3,Tessin
500,2020-04-08,TI,40 - 49,2,femme,4,Tessin
501,2020-04-08,TI,50 - 59,1,homme,3,Tessin
502,2020-04-08,TI,50 - 59,2,femme,2,Tessin
503,2020-04-08,TI,60 - 69,1,homme,2,Tessin
504,2020-04-08,TI,60 - 69,2,femme,3,Tessin
505,2020-04-08,TI,70 - 79,2,femme,2,Tessin
506,2020-04-08,TI,80+,1,homme,3,Tessin
507,2020-04-08,TI,80+,2,femme,7,Tessin
508,2020-04-09,TI,10 - 19,1,homme,1,Tessin
509,2020-04-09,TI,20 - 29,1,homme,4,Tessin
510,2020-04-09,TI,20 - 29,2,femme,1,Tessin
511,2020-04-09,TI,30 - 39,1,homme,1,Tessin
512,2020-04-09,TI,30 - 39,2,femme,2,Tessin
513,2020-04-09,TI,40 - 49,1,homme,7,Tessin
514,2020-04-09,TI,40 - 49,2,femme,5,Tessin
515,2020-04-09,TI,50 - 59,1,homme,3,Tessin
516,2020-04-09,TI,50 - 59,2,femme,4,Tessin
517,2020-04-09,TI,60 - 69,1,homme,3,Tessin
518,2020-04-09,TI,60 - 69,2,femme,2,Tessin
519,2020-04-09,TI,70 - 79,1,homme,3,Tessin
520,2020-04-09,TI,70 - 79,2,femme,1,Tessin
521,2020-04-09,TI,80+,1,homme,4,Tessin
522,2020-04-09,TI,80+,2,femme,13,Tessin
523,2020-04-10,TI,10 - 19,2,femme,1,Tessin
524,2020-04-10,TI,20 - 29,1,homme,3,Tessin
525,2020-04-10,TI,20 - 29,2,femme,3,Tessin
526,2020-04-10,TI,30 - 39,1,homme,2,Tessin
527,2020-04-10,TI,30 - 39,2,femme,1,Tessin
528,2020-04-10,TI,40 - 49,1,homme,2,Tessin
529,2020-04-10,TI,40 - 49,2,femme,4,Tessin
530,2020-04-10,TI,50 - 59,1,homme,2,Tessin
531,2020-04-10,TI,50 - 59,2,femme,3,Tessin
532,2020-04-10,TI,60 - 69,2,femme,2,Tessin
533,2020-04-10,TI,70 - 79,1,homme,3,Tessin
534,2020-04-10,TI,70 - 79,2,femme,1,Tessin
535,2020-04-10,TI,80+,1,homme,5,Tessin
536,2020-04-10,TI,80+,2,femme,6,Tessin
537,2020-04-11,TI,40 - 49,2,femme,6,Tessin
538,2020-04-11,TI,50 - 59,1,homme,2,Tessin
539,2020-04-11,TI,60 - 69,1,homme,1,Tessin
540,2020-04-11,TI,60 - 69,2,femme,1,Tessin
541,2020-04-11,TI,70 - 79,1,homme,2,Tessin
542,2020-04-11,TI,70 - 79,2,femme,1,Tessin
543,2020-04-11,TI,80+,1,homme,2,Tessin
544,2020-04-11,TI,80+,2,femme,8,Tessin
545,2020-04-12,TI,20 - 29,2,femme,2,Tessin
546,2020-04-12,TI,40 - 49,2,femme,1,Tessin
547,2020-04-12,TI,50 - 59,1,homme,1,Tessin
548,2020-04-12,TI,50 - 59,2,femme,1,Tessin
549,2020-04-12,TI,70 - 79,1,homme,1,Tessin
550,2020-04-12,TI,70 - 79,2,femme,1,Tessin
551,2020-04-12,TI,80+,2,femme,3,Tessin
552,2020-04-13,TI,20 - 29,2,femme,1,Tessin
553,2020-04-13,TI,50 - 59,1,homme,1,Tessin
554,2020-04-13,TI,50 - 59,2,femme,1,Tessin
555,2020-04-13,TI,60 - 69,1,homme,1,Tessin
556,2020-04-13,TI,70 - 79,2,femme,2,Tessin
557,2020-04-13,TI,80+,1,homme,1,Tessin
558,2020-04-13,TI,80+,2,femme,4,Tessin
559,2020-04-14,TI,10 - 19,1,homme,1,Tessin
560,2020-04-14,TI,10 - 19,2,femme,1,Tessin
561,2020-04-14,TI,20 - 29,2,femme,4,Tessin
562,2020-04-14,TI,30 - 39,1,homme,1,Tessin
563,2020-04-14,TI,30 - 39,2,femme,2,Tessin
564,2020-04-14,TI,40 - 49,1,homme,3,Tessin
565,2020-04-14,TI,40 - 49,2,femme,3,Tessin
566,2020-04-14,TI,50 - 59,1,homme,5,Tessin
567,2020-04-14,TI,50 - 59,2,femme,5,Tessin
568,2020-04-14,TI,60 - 69,2,femme,2,Tessin
569,2020-04-14,TI,70 - 79,2,femme,2,Tessin
570,2020-04-14,TI,80+,1,homme,1,Tessin
571,2020-04-14,TI,80+,2,femme,4,Tessin
572,2020-04-15,TI,20 - 29,2,femme,4,Tessin
573,2020-04-15,TI,30 - 39,1,homme,1,Tessin
574,2020-04-15,TI,30 - 39,2,femme,1,Tessin
575,2020-04-15,TI,40 - 49,1,homme,1,Tessin
576,2020-04-15,TI,40 - 49,2,femme,1,Tessin
577,2020-04-15,TI,50 - 59,2,femme,1,Tessin
578,2020-04-15,TI,60 - 69,1,homme,1,Tessin
579,2020-04-15,TI,60 - 69,2,femme,1,Tessin
580,2020-04-15,TI,70 - 79,1,homme,1,Tessin
581,2020-04-15,TI,70 - 79,2,femme,1,Tessin
582,2020-04-15,TI,80+,1,homme,4,Tessin
583,2020-04-15,TI,80+,2,femme,8,Tessin
584,2020-04-16,TI,10 - 19,2,femme,1,Tessin
585,2020-04-16,TI,20 - 29,1,homme,1,Tessin
586,2020-04-16,TI,20 - 29,2,femme,1,Tessin
587,2020-04-16,TI,30 - 39,1,homme,1,Tessin
588,2020-04-16,TI,30 - 39,2,femme,5,Tessin
589,2020-04-16,TI,40 - 49,2,femme,3,Tessin
590,2020-04-16,TI,50 - 59,1,homme,1,Tessin
591,2020-04-16,TI,50 - 59,2,femme,1,Tessin
592,2020-04-16,TI,60 - 69,1,homme,1,Tessin
593,2020-04-16,TI,70 - 79,1,homme,2,Tessin
594,2020-04-16,TI,80+,1,homme,4,Tessin
595,2020-04-16,TI,80+,2,femme,4,Tessin
596,2020-04-17,TI,20 - 29,1,homme,1,Tessin
597,2020-04-17,TI,20 - 29,2,femme,2,Tessin
598,2020-04-17,TI,30 - 39,1,homme,2,Tessin
599,2020-04-17,TI,30 - 39,2,femme,1,Tessin
600,2020-04-17,TI,40 - 49,1,homme,2,Tessin
601,2020-04-17,TI,40 - 49,2,femme,4,Tessin
602,2020-04-17,TI,50 - 59,1,homme,6,Tessin
603,2020-04-17,TI,50 - 59,2,femme,2,Tessin
604,2020-04-17,TI,70 - 79,1,homme,3,Tessin
605,2020-04-17,TI,70 - 79,2,femme,1,Tessin
606,2020-04-17,TI,80+,1,homme,3,Tessin
607,2020-04-17,TI,80+,2,femme,4,Tessin
608,2020-04-18,TI,40 - 49,1,homme,1,Tessin
609,2020-04-18,TI,40 - 49,2,femme,2,Tessin
610,2020-04-18,TI,50 - 59,2,femme,2,Tessin
611,2020-04-18,TI,80+,1,homme,2,Tessin
612,2020-04-18,TI,80+,2,femme,6,Tessin
613,2020-04-19,TI,30 - 39,2,femme,2,Tessin
614,2020-04-19,TI,40 - 49,2,femme,1,Tessin
615,2020-04-19,TI,50 - 59,2,femme,2,Tessin
616,2020-04-19,TI,70 - 79,2,femme,1,Tessin
617,2020-04-19,TI,80+,1,homme,1,Tessin
618,2020-04-20,TI,10 - 19,2,femme,1,Tessin
619,2020-04-20,TI,20 - 29,1,homme,1,Tessin
620,2020-04-20,TI,20 - 29,2,femme,4,Tessin
621,2020-04-20,TI,30 - 39,1,homme,1,Tessin
622,2020-04-20,TI,40 - 49,2,femme,4,Tessin
623,2020-04-20,TI,50 - 59,1,homme,1,Tessin
624,2020-04-20,TI,50 - 59,2,femme,2,Tessin
625,2020-04-20,TI,60 - 69,1,homme,1,Tessin
626,2020-04-20,TI,80+,1,homme,7,Tessin
627,2020-04-20,TI,80+,2,femme,5,Tessin
628,2020-04-21,TI,20 - 29,2,femme,2,Tessin
629,2020-04-21,TI,30 - 39,2,femme,1,Tessin
630,2020-04-21,TI,40 - 49,1,homme,1,Tessin
631,2020-04-21,TI,40 - 49,2,femme,1,Tessin
632,2020-04-21,TI,50 - 59,1,homme,2,Tessin
633,2020-04-21,TI,50 - 59,2,femme,3,Tessin
634,2020-04-21,TI,70 - 79,1,homme,3,Tessin
635,2020-04-21,TI,80+,1,homme,2,Tessin
636,2020-04-21,TI,80+,2,femme,3,Tessin
637,2020-04-22,TI,10 - 19,2,femme,1,Tessin
638,2020-04-22,TI,20 - 29,1,homme,1,Tessin
639,2020-04-22,TI,40 - 49,2,femme,1,Tessin
640,2020-04-22,TI,50 - 59,1,homme,2,Tessin
641,2020-04-22,TI,60 - 69,1,homme,3,Tessin
642,2020-04-22,TI,60 - 69,2,femme,1,Tessin
643,2020-04-22,TI,80+,2,femme,1,Tessin
644,2020-04-23,TI,10 - 19,2,femme,1,Tessin
645,2020-04-23,TI,20 - 29,1,homme,3,Tessin
646,2020-04-23,TI,20 - 29,2,femme,1,Tessin
647,2020-04-23,TI,30 - 39,2,femme,1,Tessin
648,2020-04-23,TI,40 - 49,2,femme,1,Tessin
649,2020-04-23,TI,50 - 59,1,homme,3,Tessin
650,2020-04-23,TI,50 - 59,2,femme,1,Tessin
651,2020-04-23,TI,60 - 69,2,femme,1,Tessin
652,2020-04-23,TI,70 - 79,1,homme,1,Tessin
653,2020-04-23,TI,80+,2,femme,9,Tessin
654,2020-04-24,TI,20 - 29,1,homme,2,Tessin
655,2020-04-24,TI,20 - 29,2,femme,2,Tessin
656,2020-04-24,TI,30 - 39,1,homme,3,Tessin
657,2020-04-24,TI,30 - 39,2,femme,5,Tessin
658,2020-04-24,TI,40 - 49,1,homme,1,Tessin
659,2020-04-24,TI,50 - 59,2,femme,1,Tessin
660,2020-04-24,TI,60 - 69,1,homme,1,Tessin
661,2020-04-24,TI,80+,2,femme,3,Tessin
662,2020-04-25,TI,10 - 19,2,femme,1,Tessin
663,2020-04-25,TI,20 - 29,2,femme,2,Tessin
664,2020-04-25,TI,30 - 39,1,homme,1,Tessin
665,2020-04-25,TI,80+,2,femme,2,Tessin
666,2020-04-26,TI,30 - 39,2,femme,1,Tessin
667,2020-04-26,TI,50 - 59,1,homme,1,Tessin
668,2020-04-26,TI,70 - 79,1,homme,1,Tessin
669,2020-04-26,TI,80+,1,homme,1,Tessin
670,2020-04-27,TI,0 - 9,2,femme,1,Tessin
671,2020-04-27,TI,20 - 29,1,homme,1,Tessin
672,2020-04-27,TI,30 - 39,1,homme,1,Tessin
673,2020-04-27,TI,30 - 39,2,femme,1,Tessin
674,2020-04-27,TI,40 - 49,1,homme,1,Tessin
675,2020-04-27,TI,40 - 49,2,femme,2,Tessin
676,2020-04-27,TI,50 - 59,2,femme,4,Tessin
677,2020-04-27,TI,60 - 69,1,homme,1,Tessin
678,2020-04-27,TI,80+,2,femme,5,Tessin
679,2020-04-28,TI,20 - 29,2,femme,1,Tessin
680,2020-04-28,TI,30 - 39,1,homme,3,Tessin
681,2020-04-28,TI,40 - 49,2,femme,1,Tessin
682,2020-04-28,TI,50 - 59,1,homme,1,Tessin
683,2020-04-28,TI,60 - 69,2,femme,1,Tessin
684,2020-04-28,TI,70 - 79,1,homme,1,Tessin
685,2020-04-28,TI,80+,1,homme,1,Tessin
686,2020-04-28,TI,80+,2,femme,4,Tessin
687,2020-04-29,TI,20 - 29,1,homme,1,Tessin
688,2020-04-29,TI,20 - 29,2,femme,1,Tessin
689,2020-04-29,TI,40 - 49,2,femme,1,Tessin
690,2020-04-29,TI,50 - 59,1,homme,2,Tessin
691,2020-04-29,TI,60 - 69,2,femme,1,Tessin
692,2020-04-29,TI,70 - 79,1,homme,1,Tessin
693,2020-04-29,TI,70 - 79,2,femme,2,Tessin
694,2020-04-29,TI,80+,2,femme,1,Tessin
695,2020-04-30,TI,0 - 9,1,homme,1,Tessin
696,2020-04-30,TI,10 - 19,2,femme,1,Tessin
697,2020-04-30,TI,20 - 29,1,homme,1,Tessin
698,2020-04-30,TI,40 - 49,1,homme,1,Tessin
699,2020-04-30,TI,50 - 59,1,homme,1,Tessin
700,2020-04-30,TI,50 - 59,2,femme,3,Tessin
701,2020-04-30,TI,80+,1,homme,1,Tessin
702,2020-04-30,TI,80+,2,femme,1,Tessin
703,2020-05-01,TI,30 - 39,1,homme,1,Tessin
704,2020-05-01,TI,50 - 59,2,femme,1,Tessin
705,2020-05-02,TI,20 - 29,2,femme,1,Tessin
706,2020-05-02,TI,40 - 49,2,femme,1,Tessin
707,2020-05-02,TI,80+,2,femme,1,Tessin
708,2020-05-03,TI,80+,2,femme,1,Tessin
709,2020-05-04,TI,20 - 29,2,femme,1,Tessin
710,2020-05-04,TI,30 - 39,2,femme,1,Tessin
711,2020-05-04,TI,40 - 49,1,homme,2,Tessin
712,2020-05-04,TI,60 - 69,1,homme,2,Tessin
713,2020-05-04,TI,70 - 79,1,homme,1,Tessin
714,2020-05-04,TI,70 - 79,2,femme,1,Tessin
715,2020-05-04,TI,80+,2,femme,1,Tessin
716,2020-05-05,TI,10 - 19,1,homme,1,Tessin
717,2020-05-05,TI,20 - 29,2,femme,1,Tessin
718,2020-05-05,TI,40 - 49,1,homme,1,Tessin
719,2020-05-05,TI,50 - 59,1,homme,1,Tessin
720,2020-05-05,TI,70 - 79,1,homme,1,Tessin
721,2020-05-05,TI,80+,2,femme,1,Tessin
722,2020-05-06,TI,20 - 29,2,femme,1,Tessin
723,2020-05-06,TI,30 - 39,2,femme,2,Tessin
724,2020-05-06,TI,70 - 79,1,homme,1,Tessin
725,2020-05-07,TI,70 - 79,1,homme,1,Tessin
726,2020-05-07,TI,80+,2,femme,2,Tessin
727,2020-05-08,TI,20 - 29,1,homme,1,Tessin
728,2020-05-08,TI,40 - 49,2,femme,1,Tessin
729,2020-05-08,TI,50 - 59,2,femme,1,Tessin
730,2020-05-08,TI,80+,1,homme,1,Tessin
731,2020-05-08,TI,80+,2,femme,1,Tessin
732,2020-05-09,TI,60 - 69,1,homme,1,Tessin
733,2020-05-11,TI,0 - 9,2,femme,1,Tessin
734,2020-05-11,TI,20 - 29,1,homme,1,Tessin
735,2020-05-11,TI,30 - 39,2,femme,1,Tessin
736,2020-05-11,TI,50 - 59,2,femme,1,Tessin
737,2020-05-11,TI,60 - 69,2,femme,1,Tessin
738,2020-05-11,TI,70 - 79,2,femme,1,Tessin
739,2020-05-12,TI,40 - 49,1,homme,2,Tessin
740,2020-05-12,TI,70 - 79,1,homme,1,Tessin
741,2020-05-13,TI,20 - 29,1,homme,1,Tessin
742,2020-05-13,TI,30 - 39,2,femme,1,Tessin
743,2020-05-13,TI,40 - 49,2,femme,1,Tessin
744,2020-05-13,TI,50 - 59,1,homme,1,Tessin
745,2020-05-13,TI,80+,1,homme,1,Tessin
746,2020-05-14,TI,70 - 79,1,homme,1,Tessin
747,2020-05-15,TI,40 - 49,1,homme,1,Tessin
748,2020-05-15,TI,50 - 59,2,femme,1,Tessin
749,2020-05-16,TI,70 - 79,1,homme,1,Tessin
750,2020-05-16,TI,80+,1,homme,1,Tessin
751,2020-05-18,TI,50 - 59,2,femme,1,Tessin
752,2020-05-18,TI,70 - 79,2,femme,1,Tessin
753,2020-05-18,TI,80+,2,femme,1,Tessin
754,2020-05-19,TI,20 - 29,1,homme,1,Tessin
755,2020-05-19,TI,40 - 49,1,homme,2,Tessin
756,2020-05-19,TI,40 - 49,2,femme,3,Tessin
757,2020-05-19,TI,50 - 59,1,homme,3,Tessin
758,2020-05-19,TI,50 - 59,2,femme,2,Tessin
759,2020-05-20,TI,20 - 29,1,homme,1,Tessin
760,2020-05-20,TI,40 - 49,1,homme,2,Tessin
761,2020-05-20,TI,80+,1,homme,2,Tessin
762,2020-05-22,TI,70 - 79,2,femme,1,Tessin
763,2020-05-23,TI,50 - 59,2,femme,1,Tessin
764,2020-05-23,TI,80+,2,femme,1,Tessin
765,2020-05-24,TI,30 - 39,2,femme,1,Tessin
766,2020-05-25,TI,30 - 39,2,femme,1,Tessin
767,2020-05-25,TI,80+,1,homme,1,Tessin
768,2020-05-26,TI,30 - 39,2,femme,1,Tessin
769,2020-05-27,TI,20 - 29,2,femme,1,Tessin
770,2020-05-27,TI,40 - 49,2,femme,1,Tessin
771,2020-05-27,TI,60 - 69,1,homme,1,Tessin
772,2020-05-28,TI,50 - 59,1,homme,1,Tessin
773,2020-05-29,TI,20 - 29,1,homme,1,Tessin
774,2020-05-29,TI,30 - 39,2,femme,1,Tessin
775,2020-05-29,TI,40 - 49,1,homme,1,Tessin
776,2020-06-03,TI,70 - 79,2,femme,1,Tessin
777,2020-06-09,TI,20 - 29,2,femme,1,Tessin
778,2020-06-12,TI,20 - 29,1,homme,1,Tessin
779,2020-06-12,TI,20 - 29,2,femme,1,Tessin
780,2020-06-13,TI,20 - 29,1,homme,1,Tessin
781,2020-06-13,TI,50 - 59,2,femme,1,Tessin
782,2020-06-15,TI,20 - 29,1,homme,1,Tessin
783,2020-06-15,TI,50 - 59,2,femme,1,Tessin
784,2020-06-16,TI,70 - 79,1,homme,1,Tessin
785,2020-06-19,TI,20 - 29,2,femme,1,Tessin
786,2020-06-19,TI,30 - 39,1,homme,1,Tessin
787,2020-06-22,TI,50 - 59,1,homme,1,Tessin
788,2020-06-29,TI,10 - 19,1,homme,1,Tessin
789,2020-06-29,TI,20 - 29,1,homme,1,Tessin
790,2020-06-29,TI,20 - 29,2,femme,1,Tessin
791,2020-06-30,TI,20 - 29,1,homme,1,Tessin
792,2020-07-01,TI,0 - 9,1,homme,1,Tessin
793,2020-07-01,TI,10 - 19,2,femme,2,Tessin
794,2020-07-01,TI,30 - 39,1,homme,1,Tessin
795,2020-07-01,TI,30 - 39,2,femme,1,Tessin
796,2020-07-02,TI,20 - 29,1,homme,2,Tessin
797,2020-07-02,TI,20 - 29,2,femme,2,Tessin
798,2020-07-02,TI,30 - 39,2,femme,1,Tessin
799,2020-07-02,TI,50 - 59,1,homme,1,Tessin
800,2020-07-03,TI,10 - 19,2,femme,3,Tessin
801,2020-07-03,TI,20 - 29,1,homme,3,Tessin
802,2020-07-03,TI,20 - 29,2,femme,1,Tessin
803,2020-07-03,TI,40 - 49,1,homme,1,Tessin
804,2020-07-04,TI,60 - 69,2,femme,1,Tessin
805,2020-07-06,TI,10 - 19,2,femme,1,Tessin
806,2020-07-06,TI,20 - 29,2,femme,1,Tessin
807,2020-07-06,TI,30 - 39,1,homme,1,Tessin
808,2020-07-06,TI,50 - 59,2,femme,1,Tessin
809,2020-07-06,TI,60 - 69,1,homme,2,Tessin
810,2020-07-06,TI,80+,1,homme,1,Tessin
811,2020-07-07,TI,0 - 9,2,femme,1,Tessin
812,2020-07-07,TI,10 - 19,2,femme,1,Tessin
813,2020-07-07,TI,20 - 29,2,femme,1,Tessin
814,2020-07-07,TI,30 - 39,1,homme,1,Tessin
815,2020-07-07,TI,30 - 39,2,femme,1,Tessin
816,2020-07-08,TI,20 - 29,1,homme,1,Tessin
817,2020-07-08,TI,40 - 49,1,homme,1,Tessin
818,2020-07-08,TI,80+,1,homme,1,Tessin
819,2020-07-09,TI,10 - 19,1,homme,1,Tessin
820,2020-07-09,TI,20 - 29,1,homme,1,Tessin
821,2020-07-09,TI,50 - 59,1,homme,1,Tessin
822,2020-07-09,TI,50 - 59,2,femme,1,Tessin
823,2020-07-09,TI,80+,2,femme,1,Tessin
824,2020-07-10,TI,40 - 49,1,homme,1,Tessin
825,2020-07-10,TI,50 - 59,1,homme,1,Tessin
826,2020-07-10,TI,80+,2,femme,1,Tessin
827,2020-07-12,TI,50 - 59,2,femme,1,Tessin
828,2020-07-13,TI,10 - 19,1,homme,1,Tessin
829,2020-07-13,TI,30 - 39,1,homme,1,Tessin
830,2020-07-13,TI,30 - 39,2,femme,1,Tessin
831,2020-07-13,TI,40 - 49,2,femme,1,Tessin
832,2020-07-14,TI,20 - 29,1,homme,1,Tessin
833,2020-07-14,TI,20 - 29,2,femme,2,Tessin
834,2020-07-14,TI,30 - 39,2,femme,1,Tessin
835,2020-07-14,TI,40 - 49,1,homme,2,Tessin
836,2020-07-14,TI,50 - 59,1,homme,1,Tessin
837,2020-07-14,TI,50 - 59,2,femme,1,Tessin
838,2020-07-15,TI,30 - 39,2,femme,1,Tessin
839,2020-07-15,TI,40 - 49,2,femme,1,Tessin
840,2020-07-15,TI,50 - 59,2,femme,1,Tessin
841,2020-07-16,TI,20 - 29,2,femme,1,Tessin
842,2020-07-16,TI,40 - 49,2,femme,1,Tessin
843,2020-07-16,TI,50 - 59,1,homme,1,Tessin
844,2020-07-17,TI,0 - 9,1,homme,1,Tessin
845,2020-07-17,TI,0 - 9,2,femme,1,Tessin
846,2020-07-17,TI,20 - 29,1,homme,1,Tessin
847,2020-07-17,TI,40 - 49,1,homme,1,Tessin
848,2020-07-17,TI,40 - 49,2,femme,3,Tessin
849,2020-07-17,TI,50 - 59,1,homme,1,Tessin
850,2020-07-17,TI,50 - 59,2,femme,1,Tessin
851,2020-07-17,TI,70 - 79,1,homme,1,Tessin
852,2020-07-18,TI,20 - 29,1,homme,1,Tessin
853,2020-07-18,TI,20 - 29,2,femme,1,Tessin
854,2020-07-18,TI,30 - 39,2,femme,1,Tessin
855,2020-07-18,TI,50 - 59,1,homme,1,Tessin
856,2020-07-19,TI,20 - 29,1,homme,1,Tessin
857,2020-07-20,TI,20 - 29,2,femme,1,Tessin
858,2020-07-20,TI,30 - 39,1,homme,1,Tessin
859,2020-07-20,TI,50 - 59,1,homme,1,Tessin
860,2020-07-20,TI,50 - 59,2,femme,1,Tessin
861,2020-07-20,TI,60 - 69,2,femme,1,Tessin
862,2020-07-21,TI,20 - 29,1,homme,1,Tessin
863,2020-07-21,TI,40 - 49,2,femme,1,Tessin
864,2020-07-21,TI,50 - 59,1,homme,1,Tessin
865,2020-07-23,TI,10 - 19,2,femme,1,Tessin
866,2020-07-24,TI,40 - 49,2,femme,2,Tessin
867,2020-07-26,TI,70 - 79,1,homme,1,Tessin
868,2020-07-27,TI,10 - 19,1,homme,1,Tessin
869,2020-07-27,TI,20 - 29,1,homme,1,Tessin
870,2020-07-27,TI,20 - 29,2,femme,1,Tessin
871,2020-07-27,TI,30 - 39,2,femme,1,Tessin
872,2020-07-27,TI,50 - 59,2,femme,1,Tessin
873,2020-07-28,TI,50 - 59,1,homme,1,Tessin
874,2020-07-28,TI,50 - 59,2,femme,1,Tessin
875,2020-07-28,TI,80+,1,homme,1,Tessin
876,2020-07-29,TI,20 - 29,1,homme,2,Tessin
877,2020-07-29,TI,30 - 39,1,homme,1,Tessin
878,2020-07-29,TI,30 - 39,2,femme,1,Tessin
879,2020-07-29,TI,60 - 69,2,femme,1,Tessin
880,2020-07-30,TI,10 - 19,1,homme,1,Tessin
881,2020-07-30,TI,10 - 19,2,femme,1,Tessin
882,2020-07-30,TI,30 - 39,2,femme,1,Tessin
883,2020-07-31,TI,10 - 19,1,homme,1,Tessin
884,2020-07-31,TI,30 - 39,2,femme,1,Tessin
885,2020-07-31,TI,50 - 59,2,femme,1,Tessin
886,2020-08-02,TI,50 - 59,2,femme,1,Tessin
887,2020-08-04,TI,20 - 29,1,homme,1,Tessin
888,2020-08-04,TI,30 - 39,1,homme,1,Tessin
889,2020-08-05,TI,10 - 19,1,homme,1,Tessin
890,2020-08-05,TI,20 - 29,1,homme,1,Tessin
891,2020-08-05,TI,30 - 39,1,homme,1,Tessin
892,2020-08-06,TI,30 - 39,2,femme,1,Tessin
893,2020-08-06,TI,40 - 49,2,femme,1,Tessin
894,2020-08-06,TI,60 - 69,1,homme,1,Tessin
895,2020-08-07,TI,20 - 29,2,femme,1,Tessin
896,2020-08-07,TI,30 - 39,1,homme,2,Tessin
897,2020-08-07,TI,30 - 39,2,femme,1,Tessin
898,2020-08-10,TI,10 - 19,1,homme,1,Tessin
899,2020-08-10,TI,10 - 19,2,femme,4,Tessin
900,2020-08-10,TI,50 - 59,1,homme,1,Tessin
901,2020-08-11,TI,50 - 59,2,femme,2,Tessin
902,2020-08-12,TI,20 - 29,1,homme,2,Tessin
903,2020-08-12,TI,30 - 39,2,femme,1,Tessin
904,2020-08-13,TI,20 - 29,2,femme,2,Tessin
905,2020-08-14,TI,20 - 29,1,homme,1,Tessin
906,2020-08-14,TI,30 - 39,2,femme,2,Tessin
907,2020-08-15,TI,30 - 39,2,femme,1,Tessin
908,2020-08-16,TI,10 - 19,1,homme,1,Tessin
909,2020-08-16,TI,20 - 29,2,femme,1,Tessin
910,2020-08-16,TI,30 - 39,1,homme,1,Tessin
911,2020-08-17,TI,10 - 19,2,femme,1,Tessin
912,2020-08-17,TI,20 - 29,1,homme,5,Tessin
913,2020-08-17,TI,20 - 29,2,femme,2,Tessin
914,2020-08-17,TI,50 - 59,1,homme,1,Tessin
915,2020-08-18,TI,20 - 29,1,homme,4,Tessin
916,2020-08-18,TI,20 - 29,2,femme,3,Tessin
917,2020-08-19,TI,20 - 29,1,homme,2,Tessin
918,2020-08-19,TI,20 - 29,2,femme,2,Tessin
919,2020-08-19,TI,30 - 39,1,homme,2,Tessin
920,2020-08-19,TI,30 - 39,2,femme,1,Tessin
921,2020-08-20,TI,10 - 19,1,homme,1,Tessin
922,2020-08-20,TI,20 - 29,1,homme,1,Tessin
923,2020-08-20,TI,40 - 49,1,homme,2,Tessin
924,2020-08-20,TI,40 - 49,2,femme,1,Tessin
925,2020-08-21,TI,10 - 19,1,homme,1,Tessin
926,2020-08-21,TI,10 - 19,2,femme,1,Tessin
927,2020-08-21,TI,20 - 29,1,homme,3,Tessin
928,2020-08-21,TI,30 - 39,1,homme,1,Tessin
929,2020-08-21,TI,40 - 49,2,femme,1,Tessin
930,2020-08-21,TI,50 - 59,1,homme,1,Tessin
931,2020-08-21,TI,50 - 59,2,femme,1,Tessin
932,2020-08-22,TI,30 - 39,2,femme,2,Tessin
933,2020-08-23,TI,20 - 29,1,homme,1,Tessin
934,2020-08-23,TI,30 - 39,1,homme,1,Tessin
935,2020-08-24,TI,10 - 19,1,homme,1,Tessin
936,2020-08-24,TI,10 - 19,2,femme,2,Tessin
937,2020-08-24,TI,20 - 29,2,femme,1,Tessin
938,2020-08-24,TI,30 - 39,1,homme,1,Tessin
939,2020-08-24,TI,40 - 49,1,homme,2,Tessin
940,2020-08-24,TI,60 - 69,2,femme,1,Tessin
